"","Newspaper","City","State","Year","County","Full_State","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","VARIABLE NAME"
"1779","The News Argus Winston-Salem State University Student Newspaper","Winston-Salem","NC",1962,"Forsyth","North Carolina","G3600730","47","37","670",NA
"1780","The News Argus Winston-Salem State University Student Newspaper","Winston-Salem","NC",1963,"Forsyth","North Carolina","G3600730","47","37","670",NA
"1781","The News Argus Winston-Salem State University Student Newspaper","Winston-Salem","NC",1964,"Forsyth","North Carolina","G3600730","47","37","670",NA
"1782","The News Argus Winston-Salem State University Student Newspaper","Winston-Salem","NC",1965,"Forsyth","North Carolina","G3600730","47","37","670",NA
"1783","New York Amsterdam News","New York","NY",1963,"New York","New York","G3500070","13","36","610",NA
"1784","New York Amsterdam News","New York","NY",1964,"New York","New York","G3500070","13","36","610",NA
"1785","New York Amsterdam News","New York","NY",1965,"New York","New York","G3500070","13","36","610",NA
"1786","North Carolina Central University Student Newspaper","Durham","NC",1928,"Durham","North Carolina","G3600690","47","37","630",NA
"1787","North Carolina Central University Student Newspaper","Durham","NC",1929,"Durham","North Carolina","G3600690","47","37","630",NA
"1788","North Carolina Central University Student Newspaper","Durham","NC",1930,"Durham","North Carolina","G3600690","47","37","630",NA
"1789","North Carolina Central University Student Newspaper","Durham","NC",1931,"Durham","North Carolina","G3600690","47","37","630",NA
"1790","North Carolina Central University Student Newspaper","Durham","NC",1932,"Durham","North Carolina","G3600690","47","37","630",NA
"1791","North Carolina Central University Student Newspaper","Durham","NC",1933,"Durham","North Carolina","G3600690","47","37","630",NA
"1792","North Carolina Central University Student Newspaper","Durham","NC",1934,"Durham","North Carolina","G3600690","47","37","630",NA
"1793","North Carolina Central University Student Newspaper","Durham","NC",1935,"Durham","North Carolina","G3600690","47","37","630",NA
"1794","North Carolina Central University Student Newspaper","Durham","NC",1936,"Durham","North Carolina","G3600690","47","37","630",NA
"1795","North Carolina Central University Student Newspaper","Durham","NC",1937,"Durham","North Carolina","G3600690","47","37","630",NA
"1796","North Carolina Central University Student Newspaper","Durham","NC",1938,"Durham","North Carolina","G3600690","47","37","630",NA
"1797","North Carolina Central University Student Newspaper","Durham","NC",1939,"Durham","North Carolina","G3600690","47","37","630",NA
"1798","North Carolina Central University Student Newspaper","Durham","NC",1940,"Durham","North Carolina","G3600690","47","37","630",NA
"1799","North Carolina Central University Student Newspaper","Durham","NC",1941,"Durham","North Carolina","G3600690","47","37","630",NA
"1800","North Carolina Central University Student Newspaper","Durham","NC",1942,"Durham","North Carolina","G3600690","47","37","630",NA
"1801","North Carolina Central University Student Newspaper","Durham","NC",1943,"Durham","North Carolina","G3600690","47","37","630",NA
"1802","North Carolina Central University Student Newspaper","Durham","NC",1944,"Durham","North Carolina","G3600690","47","37","630",NA
"1803","North Carolina Central University Student Newspaper","Durham","NC",1945,"Durham","North Carolina","G3600690","47","37","630",NA
"1804","North Carolina Central University Student Newspaper","Durham","NC",1946,"Durham","North Carolina","G3600690","47","37","630",NA
"1805","North Carolina Central University Student Newspaper","Durham","NC",1947,"Durham","North Carolina","G3600690","47","37","630",NA
"1806","North Carolina Central University Student Newspaper","Durham","NC",1948,"Durham","North Carolina","G3600690","47","37","630",NA
"1807","North Carolina Central University Student Newspaper","Durham","NC",1949,"Durham","North Carolina","G3600690","47","37","630",NA
"1808","North Carolina Central University Student Newspaper","Durham","NC",1950,"Durham","North Carolina","G3600690","47","37","630",NA
"1809","North Carolina Central University Student Newspaper","Durham","NC",1951,"Durham","North Carolina","G3600690","47","37","630",NA
"1810","North Carolina Central University Student Newspaper","Durham","NC",1952,"Durham","North Carolina","G3600690","47","37","630",NA
"1811","North Carolina Central University Student Newspaper","Durham","NC",1953,"Durham","North Carolina","G3600690","47","37","630",NA
"1812","North Carolina Central University Student Newspaper","Durham","NC",1954,"Durham","North Carolina","G3600690","47","37","630",NA
"1813","North Carolina Central University Student Newspaper","Durham","NC",1955,"Durham","North Carolina","G3600690","47","37","630",NA
"1814","North Carolina Central University Student Newspaper","Durham","NC",1956,"Durham","North Carolina","G3600690","47","37","630",NA
"1815","North Carolina Central University Student Newspaper","Durham","NC",1957,"Durham","North Carolina","G3600690","47","37","630",NA
"1816","North Carolina Central University Student Newspaper","Durham","NC",1958,"Durham","North Carolina","G3600690","47","37","630",NA
"1817","North Carolina Central University Student Newspaper","Durham","NC",1959,"Durham","North Carolina","G3600690","47","37","630",NA
"1818","North Carolina Central University Student Newspaper","Durham","NC",1960,"Durham","North Carolina","G3600690","47","37","630",NA
"1819","North Carolina Central University Student Newspaper","Durham","NC",1961,"Durham","North Carolina","G3600690","47","37","630",NA
"1820","North Carolina Central University Student Newspaper","Durham","NC",1962,"Durham","North Carolina","G3600690","47","37","630",NA
"1821","North Carolina Central University Student Newspaper","Durham","NC",1963,"Durham","North Carolina","G3600690","47","37","630",NA
"1822","North Carolina Central University Student Newspaper","Durham","NC",1964,"Durham","North Carolina","G3600690","47","37","630",NA
"1823","North Carolina Central University Student Newspaper","Durham","NC",1965,"Durham","North Carolina","G3600690","47","37","630",NA
"1824","The Ohio Daily-Express","Dayton","OH",1947,"Montgomery","Ohio","G3801010","24","39","1130",NA
"1825","The Ohio Daily-Express","Dayton","OH",1948,"Montgomery","Ohio","G3801010","24","39","1130",NA
"1826","The Ohio Daily-Express","Dayton","OH",1949,"Montgomery","Ohio","G3801010","24","39","1130",NA
"1827","The Ohio Daily-Express","Dayton","OH",1950,"Montgomery","Ohio","G3801010","24","39","1130",NA
"1828","The Ohio Sentinel","Columbus","OH",1951,"Franklin","Ohio","G3800370","24","39","490",NA
"1829","The Ohio Sentinel","Columbus","OH",1952,"Franklin","Ohio","G3800370","24","39","490",NA
"1830","The Ohio Sentinel","Columbus","OH",1953,"Franklin","Ohio","G3800370","24","39","490",NA
"1831","The Ohio Sentinel","Columbus","OH",1954,"Franklin","Ohio","G3800370","24","39","490",NA
"1832","The Ohio Sentinel","Columbus","OH",1955,"Franklin","Ohio","G3800370","24","39","490",NA
"1833","The Ohio Sentinel","Columbus","OH",1956,"Franklin","Ohio","G3800370","24","39","490",NA
"1834","The Ohio Sentinel","Columbus","OH",1957,"Franklin","Ohio","G3800370","24","39","490",NA
"1835","The Ohio Sentinel","Columbus","OH",1958,"Franklin","Ohio","G3800370","24","39","490",NA
"1836","The Ohio Sentinel","Columbus","OH",1959,"Franklin","Ohio","G3800370","24","39","490",NA
"1837","The Ohio Sentinel","Columbus","OH",1960,"Franklin","Ohio","G3800370","24","39","490",NA
"1838","The Ohio Sentinel","Columbus","OH",1961,"Franklin","Ohio","G3800370","24","39","490",NA
"1839","The Ohio Sentinel","Columbus","OH",1962,"Franklin","Ohio","G3800370","24","39","490",NA
"1840","The Ohio Sentinel","Columbus","OH",1963,"Franklin","Ohio","G3800370","24","39","490",NA
"1841","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1930,"Wake","North Carolina","G3700650","47","37","1830",NA
"1842","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1931,"Wake","North Carolina","G3700650","47","37","1830",NA
"1843","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1932,"Wake","North Carolina","G3700650","47","37","1830",NA
"1844","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1933,"Wake","North Carolina","G3700650","47","37","1830",NA
"1845","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1934,"Wake","North Carolina","G3700650","47","37","1830",NA
"1846","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1935,"Wake","North Carolina","G3700650","47","37","1830",NA
"1847","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1936,"Wake","North Carolina","G3700650","47","37","1830",NA
"1848","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1937,"Wake","North Carolina","G3700650","47","37","1830",NA
"1849","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1938,"Wake","North Carolina","G3700650","47","37","1830",NA
"1850","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1939,"Wake","North Carolina","G3700650","47","37","1830",NA
"1851","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1940,"Wake","North Carolina","G3700650","47","37","1830",NA
"1852","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1942,"Wake","North Carolina","G3700650","47","37","1830",NA
"1853","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1943,"Wake","North Carolina","G3700650","47","37","1830",NA
"1854","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1947,"Wake","North Carolina","G3700650","47","37","1830",NA
"1855","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1953,"Wake","North Carolina","G3700650","47","37","1830",NA
"1856","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1963,"Wake","North Carolina","G3700650","47","37","1830",NA
"1857","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1964,"Wake","North Carolina","G3700650","47","37","1830",NA
"1858","The Pen Saint Augustine’s College Student Newspaper","Raleigh","NC",1965,"Wake","North Carolina","G3700650","47","37","1830",NA
"1859","The Pensacola Courier","Pensacola","FL",1948,"Escambia","Florida","G0800670","43","12","330",NA
"1860","The Pensacola Courier","Pensacola","FL",1950,"Escambia","Florida","G0800670","43","12","330",NA
"1861","The Pensacola Courier","Pensacola","FL",1952,"Escambia","Florida","G0800670","43","12","330",NA
"1862","The Pensacola Courier","Pensacola","FL",1953,"Escambia","Florida","G0800670","43","12","330",NA
"1863","The Pensacola Courier","Pensacola","FL",1955,"Escambia","Florida","G0800670","43","12","330",NA
"1864","The Pensacola Courier","Pensacola","FL",1957,"Escambia","Florida","G0800670","43","12","330",NA
"1865","The Pensacola Courier","Pensacola","FL",1958,"Escambia","Florida","G0800670","43","12","330",NA
"1866","Richmond Afro-American","Richmond","VA",1947,"Henrico","Virginia","G5105100","40","51","870",NA
"1867","Richmond Afro-American","Richmond","VA",1947,"Chesterfield","Virginia","G4900210","40","51","410",NA
"1868","The Robbins Eagle","Robbins","IL",1951,"Cook","Illinois","G1600030","21","17","310",NA
"1869","The Robbins Eagle","Robbins","IL",1953,"Cook","Illinois","G1600030","21","17","310",NA
"1870","The Robbins Eagle","Robbins","IL",1954,"Cook","Illinois","G1600030","21","17","310",NA
"1871","The Robbins Eagle","Robbins","IL",1955,"Cook","Illinois","G1600030","21","17","310",NA
"1872","The Robbins Eagle","Robbins","IL",1956,"Cook","Illinois","G1600030","21","17","310",NA
"1873","The Robbins Eagle","Robbins","IL",1957,"Cook","Illinois","G1600030","21","17","310",NA
"1874","The Robbins Eagle","Robbins","IL",1958,"Cook","Illinois","G1600030","21","17","310",NA
"1875","The Robbins Eagle","Robbins","IL",1959,"Cook","Illinois","G1600030","21","17","310",NA
"1876","The Robbins Eagle","Robbins","IL",1960,"Cook","Illinois","G1600030","21","17","310",NA
"1877","The Robbins Eagle","Robbins","IL",1961,"Cook","Illinois","G1600030","21","17","310",NA
"1878","The Robbins Eagle","Robbins","IL",1962,"Cook","Illinois","G1600030","21","17","310",NA
"1879","The Robbins Eagle","Robbins","IL",1963,"Cook","Illinois","G1600030","21","17","310",NA
"1880","The Southland Advocate","Asheville","NC",1950,"Buncombe","North Carolina","G3600270","47","37","210",NA
"1881","The Tribune","Roanoke","VA",1951,"Roanoke","Virginia","G5100770","40","51","1610",NA
"1882","The Tribune","Roanoke","VA",1952,"Roanoke","Virginia","G5100770","40","51","1610",NA
"1883","The Tribune","Roanoke","VA",1953,"Roanoke","Virginia","G5100770","40","51","1610",NA
"1884","The Tribune","Roanoke","VA",1954,"Roanoke","Virginia","G5100770","40","51","1610",NA
"1885","The Tribune","Roanoke","VA",1955,"Roanoke","Virginia","G5100770","40","51","1610",NA
"1886","The Tribune","Roanoke","VA",1956,"Roanoke","Virginia","G5100770","40","51","1610",NA
"1887","The Tribune","Roanoke","VA",1957,"Roanoke","Virginia","G5100770","40","51","1610",NA
"1888","The Voice","Lincoln","NE",1946,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1889","The Voice","Lincoln","NE",1947,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1890","The Voice","Lincoln","NE",1948,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1891","The Voice","Lincoln","NE",1949,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1892","The Voice","Lincoln","NE",1950,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1893","The Voice","Lincoln","NE",1951,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1894","The Voice","Lincoln","NE",1952,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1895","The Voice","Lincoln","NE",1953,"Lancaster","Nebraska","G3001050","35","31","1090",NA
"1896","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1946,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1897","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1947,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1898","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1948,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1899","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1949,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1900","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1950,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1901","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1951,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1902","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1952,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1903","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1953,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1904","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1954,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1905","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1955,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1906","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1956,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1907","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1957,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1908","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1958,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1909","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1959,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1910","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1960,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1911","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1961,"Cumberland","North Carolina","G3600570","47","37","510",NA
"1912","The Voice Fayetteville State University Student Newspaper","Fayetteville","NC",1962,"Cumberland","North Carolina","G3600570","47","37","510",NA
